,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9
,77,3368.5271888489,3458.5702651476,3403.16921888617,3448.0434217039,3701.63029818697,3480.96327073072,3573.57585689773,3539.01439789989,3508.55269878022,3484.28136292032,3435.3075340631,3406.55589539826,3413.74339289798,3467.8934751396,3427.34976965315,3490.24774773415,3515.6158948692,3587.24214067167,3637.59878053051,3646.59609319053,3612.75578389433,3482.44265974918,3460.91158119447,3414.89615474648,3396.87767453899,3431.4296541741,3479.00029736828,3512.89734470205,3518.64825863958,3528.53862064674,3695.16844562727,3606.12050802937,3547.78221884024,3497.63971373393,3480.3536815508,3497.35883762648,3392.92416551254,3497.06850660032,3555.03761359361,3420.49138376198,3522.83070617084,3488.7577713648,3606.97979169237,3597.96336576422,3615.53881545976,3517.02782181125,3501.23460984215,3534.85216248459,3443.18695809963,3516.74763999665,3520.39389838639,3479.37146860942,3504.64459232154,3508.40254315936,3574.70064764757,3642.54548885383,3524.04949074016,3506.05992402152,3580.42033444861,3543.97762818643,3338.88925257434,3453.00528257726,3626.59401908085,3493.72043901325,3463.65497546525,3481.36526746213,3621.0380524601,3609.16610276777,3543.58198914769,3543.14510690052,3498.87900767164,3593.74924497302,2444.70345489488,2780.0918868666,2436.97741524069,2466.04957128342,2831.92548480006,2414.84216636245,2459.26812382483,2968.34320024858,2543.17208820932
,77.5,3341.82371137252,3429.80067677681,3374.83841192838,3417.47784729454,3665.98653021484,3449.72729666393,3543.82754909144,3510.57704800116,3481.23609931506,3457.40337719767,3408.97610920286,3382.98533778112,3384.70629520881,3437.70691556543,3397.5563325455,3457.34973945942,3483.5076609675,3552.89953805734,3607.17606852552,3615.45041875998,3582.1966876882,3454.42857639364,3433.96227248762,3390.00606258179,3367.82221212387,3400.84341563852,3447.29460303534,3479.10219998331,3485.90429615371,3496.05411725441,3663.31574257926,3576.65724475125,3519.76187731538,3471.0534175519,3451.84251316744,3470.05423749589,3363.30318981381,3465.04660681345,3521.37594745916,3389.74160660864,3490.86547147831,3457.09125798281,3576.92721044125,3567.94438123813,3585.6271224819,3488.97145262097,3473.66923845331,3505.65181227476,3415.05630866554,3483.27631053184,3486.99943830333,3446.92443298201,3471.01791793535,3477.32019601926,3545.84598401365,3612.32613601039,3496.66653920157,3477.42133768532,3549.90765042146,3515.48644037935,3311.80873055221,3422.61157781472,3592.54743394309,3460.25728061354,3431.78698630747,3450.00388993791,3590.08331034545,3579.09739081505,3515.22360388721,3513.18679375889,3470.99235915489,3564.5503113408,2443.05109079957,2763.44724392181,2435.68784043391,2464.61493357118,2812.60179637306,2413.22752270434,2457.78088793645,2945.12287978033,2539.79409655772
,78,3314.27198590474,3399.72980906052,3345.27280477262,3382.0367787602,3626.08676560999,3414.05985109004,3514.30954670609,3482.40862160876,3454.24018396382,3430.80328938213,3382.73842872343,3359.85003599895,3354.57490028027,3406.09048262608,3366.13576782082,3419.03682979962,3446.35099699826,3513.33243851731,3577.46328686221,3584.82076742335,3552.63508098536,3426.9316300964,3406.95695273532,3365.53667955679,3337.83770222035,3368.91506285913,3414.94761105718,3439.56487165717,3447.52066962357,3458.65654418803,3632.30983383124,3547.90236443554,3492.248738423,3444.79654295377,3424.36583436428,3443.06238381035,3333.07337092183,3431.91069055927,3486.32334199508,3353.47732078421,3453.46101153258,3420.32681043568,3547.71379059573,3538.74038137537,3556.4999958582,3461.1272162428,3446.41771566721,3476.94764241902,3385.64186018491,3448.50078033886,3452.54849230641,3408.87931344278,3432.01997125047,3441.16802487418,3517.72145960437,3583.00576423797,3469.76815558764,3449.71889665068,3520.08381521723,3487.33052054664,3283.59584279516,3390.4919064729,3556.88418272866,3420.39608987642,3393.60249066252,3412.35563552626,3559.76533111486,3549.51474379352,3487.40994747645,3483.59627262005,3443.50193375052,3535.57346427369,2441.53592590209,2742.57138130066,2434.46397612001,2463.2263531055,2788.43279360127,2411.70070486715,2456.13195710309,2914.4124400882,2536.97378139673
,78.5,3284.34390136448,3365.7652367025,3312.44913966599,3333.10348846572,3572.84886186661,3365.16660758459,3485.15455229347,3454.81837377095,3427.41904299274,3404.27848729055,3357.30085108167,3336.42608969666,3321.06557881804,3370.72616693149,3330.84509997339,3365.97260739128,3394.80095018314,3459.21918528244,3548.00101739963,3554.6639373802,3523.63289973537,3399.45785990825,3380.17983245487,3340.44399732478,3304.49327371325,3332.73304297163,3377.97636855292,3384.87617394363,3394.22591040332,3406.61566946942,3602.08474298036,3519.47148507614,3465.10027697221,3418.791932845,3397.08165929694,3416.42032163273,3299.60460620622,3394.17586955698,3446.46026387034,3302.81282074198,3401.79061196306,3369.4253974604,3518.77793904372,3510.19669630475,3527.57951019183,3433.39051641601,3419.72901929503,3448.21127530434,3352.20648131586,3409.52426851032,3413.48777385841,3355.32847560096,3378.53161780135,3390.49570945117,3489.68395046871,3553.96477964505,3443.11745039994,3422.73221631279,3490.77285826362,3459.16912449895,3252.04918799856,3354.00833253485,3516.40885443356,3364.42590694996,3340.5330336968,3359.48971382302,3529.98734145866,3519.91873767385,3460.26718854366,3454.64769312266,3416.13389021681,3506.99188761475,2439.91481755367,2713.15276438229,2433.22920480066,2461.70950177668,2754.93937638679,2410.34554518241,2454.53173767641,2870.65358353194,2534.6260969025
,79,3246.12939620837,3321.28325266766,3269.33266160104,3260.61343909235,3496.90428677967,3292.96091108283,3456.48325560445,3427.2680433799,3400.83366356053,3378.15198222739,3331.77958413848,3313.1820398878,3277.69108280231,3324.46750421659,3283.93694639058,3287.75954747211,3318.94666142196,3380.24964134484,3518.97031566363,3524.89765606297,3494.97713786899,3372.70233670625,3353.39046974902,3315.30753758299,3260.9037188887,3285.08723254362,3328.54762755554,3304.48046598084,3314.78768181101,3330.29801828729,3572.57138711332,3491.70977483044,3438.16677893054,3392.75199214141,3370.02424490389,3389.75276344846,3256.38871983486,3344.35177422495,3394.49759639139,3227.98618936285,3325.47062120101,3294.20652137109,3489.99361510404,3482.33766255466,3499.12382896471,3405.62715152031,3393.35328424569,3419.57389015374,3309.06245196367,3359.27555756804,3362.08903547887,3276.1648002708,3300.22927070456,3315.20781078334,3462.13209378313,3525.45068061136,3416.40743043037,3396.23259752017,3462.13337473467,3431.22526353368,3211.34706123032,3305.96920909276,3463.84322126006,3282.46048106127,3263.30563353319,3281.97037439155,3500.61169757256,3490.53071146615,3433.35918302741,3426.04964454292,3389.30958578514,3478.45470303034,2438.31600074335,2674.78319211357,2432.23028125478,2460.09048498837,2712.27647373531,2409.29787198131,2452.86278407617,2813.75442038314,2532.37053641904
,79.5,3192.34816187911,3257.85700579249,3207.43015878098,3160.66675365008,3394.02626583015,3193.66361740759,3427.68693644044,3399.98977088115,3374.64294622267,3352.50253675427,3306.76716512189,3289.83155711542,3216.43327470583,3259.23728680055,3217.47417269365,3180.89270256906,3214.67633427682,3271.74325957251,3490.2285229428,3495.65652519446,3466.78090275824,3346.29499350002,3326.79914886164,3290.00808011863,3199.40654380547,3217.68871946109,3257.55766406394,3194.53723316485,3205.47076719456,3225.14731569845,3543.15815328609,3464.02904846774,3410.89054625392,3367.02305685449,3343.41854631633,3363.74609862227,3195.22946201731,3273.72089417721,3321.33994955987,3125.55577755772,3220.28346475147,3190.49191138542,3461.43520651804,3454.60571260977,3470.48964103365,3377.79377553886,3367.39603947245,3391.12407985681,3248.69664996422,3288.38393131838,3289.39433870254,3167.40887754277,3192.90528362677,3211.86353155074,3434.91468436716,3496.98257771947,3389.10838201143,3369.95426567433,3433.95861347382,3403.92453328312,3154.21693276694,3237.96904175325,3390.47313595031,3171.0341627516,3158.28667820991,3176.76140309075,3471.92334659301,3460.84710626861,3406.30143716157,3398.18632563909,3362.60526414901,3450.34988965196,2436.56402295227,2628.37644148256,2431.1600136788,2458.28963863346,2661.48080758894,2408.09282148192,2450.997504464,2744.82493907096,2530.09514638089
,80,3116.59905161915,3170.10688730137,3122.46945354861,3034.96485537897,3265.91959026405,3068.67669632405,3399.56328767311,3373.28118121666,3348.7133477325,3326.51888604355,3282.02464372935,3266.3151399124,3132.25504801915,3170.57912840657,3126.65896001641,3047.21375926111,3084.13862667703,3135.9202360302,3461.60739026328,3466.71588199014,3438.87956594893,3320.31864507912,3300.78113345023,3264.5227773312,3115.3096424398,3125.8785602364,3160.52860748865,3057.11779452789,3068.33992393211,3093.03374296774,3513.8807259868,3436.78567232468,3383.32186300649,3341.28263207392,3317.56553084962,3337.50354582468,3111.79318165957,3177.04592893078,3222.59528791598,2997.58061143242,3087.63340612696,3060.00526609289,3432.94590486102,3426.59218345774,3441.81088989495,3350.09060555583,3341.6689989596,3362.74398734396,3165.44380535142,3191.26716888177,3190.34306965247,3031.90679719103,3058.64058941351,3082.1157813561,3407.82203639453,3468.51708358572,3361.8735187862,3343.56245007642,3406.07195628859,3377.13412369998,3075.33897202269,3144.83232015367,3291.8425084488,3032.74778175853,3027.98958370681,3046.52062640893,3443.65133035902,3431.12783951088,3379.28544803729,3370.88214271954,3336.58115759717,3421.93732337606,2435.16111624424,2575.87815274093,2430.16728502061,2456.35759952959,2605.0121211851,2407.32530117546,2449.14611556406,2667.69253612646,2527.63427890971
,80.5,3018.41965834868,3057.91367567912,3014.94040490719,2892.34022061546,3120.92430517692,2925.95747074377,3371.96785484218,3347.08832678472,3322.93989571517,3301.10327451532,3257.56687769349,3242.92768548525,3025.44733600145,3059.3669092013,3012.72406897481,2896.72095298847,2936.41986415663,2982.10467292357,3433.00570083885,3438.00029661495,3411.02334102204,3294.7075326118,3275.16126701533,3238.84518157403,3008.66291590473,3010.67704328649,3038.09495595396,2902.39120752803,2913.00325366343,2943.02496013524,3484.42057020047,3409.60780482292,3355.88730581147,3316.12832760175,3291.49983067214,3310.8671940947,3006.7733554994,3055.25634709681,3099.40544319884,2854.09717822214,2937.70527410744,2911.78714684589,3404.23291620522,3398.42817550505,3412.9605099261,3322.70715537073,3316.17136468606,3334.60155819676,3059.75505382839,3068.76194677327,3065.63716422488,2879.87122419405,2906.81471659493,2935.4324720863,3380.54073305701,3440.01504602964,3334.58828712515,3317.32295972733,3378.95155604354,3350.68377678907,2975.60457136686,3027.97549790488,3169.78451112034,2878.98716397172,2882.72520656395,2901.1821726723,3415.29173554882,3401.76313088742,3352.23031128392,3343.86063781167,3311.07424844065,3394.17122155371,2433.78287574187,2524.91888031505,2429.33485276138,2454.39011858859,2551.60880610099,2406.55304778159,2447.68042252737,2594.6577738759,2525.27436253309
,81,2901.58733287441,2926.77460894075,2889.840829575,2751.34890254523,2977.42044087976,2783.46819402411,3344.71012507514,3321.02597606165,3297.48745155532,3276.18423508435,3232.84612100935,3219.94863855221,2901.29319725091,2931.07141488552,2881.7940043603,2748.9159486407,2790.65993111802,2830.31801009864,3404.73354258583,3409.23929191278,3383.28386235283,3269.78478737057,3250.1750548451,3213.78621876028,2884.77387554048,2878.10554223509,2897.62049556142,2750.40836054794,2759.55495699408,2794.46391314609,3454.82902273645,3382.63671320748,3328.47992994144,3290.92827769421,3265.58082834087,3284.22099808051,2885.41162943167,2915.10642350833,2958.94604378248,2714.17273269837,2789.08715749047,2764.57696162872,3375.45825371124,3369.79639492586,3384.30621382741,3295.85641179753,3290.52614636943,3306.82682360828,2937.28726491017,2927.57693317775,2922.66850320015,2731.42596370932,2756.53926312333,2790.81954193062,3353.22510257567,3411.39908704642,3307.39960473713,3290.81750459834,3352.42309493512,3324.76410483748,2859.5961419074,2893.69875945956,3031.38929845825,2730.19197285955,2741.0729243508,2759.63909708616,3387.02799538766,3372.85491461642,3325.17381654997,3316.85020404897,3285.9970033217,3366.65822518606,2432.58257037741,2484.3894236634,2428.34017815048,2452.7281626448,2510.13471960285,2406.04166458204,2446.25956017516,2537.44973931271,2522.91066319666
,81.5,2777.87362428366,2790.65721616636,2761.67669068934,2632.77266867067,2855.88704632819,2662.51604969352,3317.17155114447,3295.18675133098,3271.93011691628,3251.11392702331,3208.18514436973,3196.49112999771,2773.52928183007,2800.55680271242,2749.65380526944,2625.49566825006,2668.22867749916,2702.63372524077,3376.27899699938,3379.96854025063,3355.25682723471,3244.6261044342,3225.17995117002,3188.24313199651,2757.49272629184,2744.14287515044,2755.72558482323,2623.19833403207,2630.81675494449,2668.80196933699,3424.36729888487,3355.21578598396,3300.68177393788,3265.49148019982,3239.47547815054,3257.63253626183,2761.70821221336,2772.642414814,2816.94206794866,2597.91945394127,2663.44321492762,2639.86054074534,3346.20282702784,3340.30289307871,3354.79021763236,3269.08315060877,3264.47776239913,3279.00576210851,2810.34216451999,2783.35705050545,2777.85295368636,2607.92564711092,2629.74399867082,2669.39695911125,3325.31975899653,3382.24131460687,3280.02771734398,3264.06471241641,3325.85854516968,3298.99275626004,2739.83062816733,2757.15903263075,2892.41295894969,2607.41561027407,2623.14752192266,2642.07722466929,3358.21518546847,3343.72257138863,3297.9400869838,3289.39092826488,3260.5216373685,3339.51976962257,2431.6542771986,2455.67518514526,2426.95578832258,2451.09986231184,2480.96488340053,2405.71948900879,2445.12418529777,2497.13344567147,2520.5614018295
