guide	yorf	gene	logFC.slow	adj.P.Val.slow	logFC.fast	adj.P.Val.fast
YLR115W_03	YLR115W	CFT2	-1.78918314439226	3.42163669188487e-05	-0.467242860265499	0.999989686247773
YLR115W_09	YLR115W	CFT2	-1.12733668252647	7.99706031338772e-05	-1.45517463057279	0.00605735238533224
YLR153C_08	YLR153C	ACS2	-1.74533286688805	0.0128994047859278	0.440209192123663	0.999989686247773
YLR153C_09	YLR153C	ACS2	-0.89794802746567	0.936988788672211	-1.39135028087231	0.0339762841690481
YLR229C_02	YLR229C	CDC42	-0.87725870821819	0.0348100674578702	-0.86424955823264	0.0688716999658134
YLR276C_04	YLR276C	DBP9	-0.989038872720152	0.161667575568337	-1.25954260920127	0.0485608110396663
YLR277C_04	YLR277C	YSH1	-2.30270938135967	1.06656919019074e-05	-2.93074048752816	1.02688654435303e-14
YLR296W_05	YLR295C	ATP14	-4.17071284410105	7.71600547077295e-23	-3.58779727410864	2.0137068634613e-22
YLR347C_01	YLR347C	KAP95	-3.1496564590372	6.66875831170987e-07	-2.11743085477078	0.141504494016992
YLR378C_03	YLR378C	SEC61	-1.01543546579892	0.0204444549532523	-1.2990077466781	0.2147464346138
YLR378C_05	YLR378C	SEC61	-2.63504860099885	0.0073321369361833	-1.87755127501784	0.0526550624342758
YLR447C_09	YLR447C	VMA6	-1.07082168982742	0.0237692101153865	-0.895939299484185	0.227811984699185
YML010W_03	YML010W	SPT5	-2.59065131992101	0.0143756922578148	-1.57380910411645	0.931445243416221
YML011C_04	YML010W	SPT5	-2.05140803496956	0.00603226865268754	-1.60781704686384	0.0615284902918885
YML025C_08	YML025C	YML6	-0.743721396920808	0.0613276151362674	-1.12271956430805	0.000328321334306891
YML092C_07	YML092C	PRE8	-1.1931580914792	0.0442647196847108	0.784630259706748	0.999989686247773
YMR040W_06	YMR040W	YET2	-0.129654173627673	0.99938470421465	1.63313487359567	0.0213226219809189
YMR053C_09	YMR053C	STB2	-1.26973655201168	3.52112497743483e-05	-1.2617211761567	0.000819930496850748
YMR060C_01	YMR061W	RNA14	-2.29491170992121	2.89258489502386e-16	-1.80966580860779	1.18112240373812e-08
YMR060C_07	YMR060C	SAM37	-1.00861789263439	8.57633682725866e-08	-0.841633391352973	0.0909461488488762
YMR080C_02	YMR080C	NAM7	-1.59842040219331	0.010320841686744	-0.9281085899787	0.999989686247773
YMR111C_07	YMR111C	YMR111C	-1.53144262212323	1.26333553601811e-13	-1.20600201746275	0.000723002206566931
YMR185W_08	YMR185W	RTP1	-0.291453599252701	0.99938470421465	-0.82245791841398	0.0272226846525104
YMR186W_05	YMR186W	HSC82	-0.812960730773143	0.037988124159609	-0.612732416995604	0.972743784232655
YMR283C_01	YMR283C	RIT1	-1.01074757005964	0.0143756922578148	-0.606388800343724	0.999989686247773
YMR306W_03	YMR306W	FKS3	0.850306232185157	0.00959423678539709	0.720198135875914	0.999989686247773
YNL007C_07	YNL007C	SIS1	-0.817788971415788	0.0195332893511566	0.0690949771328904	0.999989686247773
